rxn_id,name,subsystem,essential_Blood,drop_Blood,essential_TumorCore,drop_TumorCore,essential_TumorEdge,drop_TumorEdge
MAR02943,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02944,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02945,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02946,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02947,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02948,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02949,Palmitate:CoA ligase (AMP-forming),Fatty acid activation (endoplasmic reticular),,,,,,
MAR02951,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02952,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02954,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02955,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02956,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02957,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02959,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02961,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02962,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02963,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02964,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02965,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02966,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02967,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02968,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02969,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02970,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02971,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02972,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02973,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02974,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02975,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02976,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02977,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02978,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02979,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02980,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02981,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02982,,Fatty acid activation (endoplasmic reticular),False,-2.220446049250313e-16,,,,
MAR02983,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02984,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02985,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02986,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02987,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02988,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02989,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02990,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02991,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02992,,Fatty acid activation (endoplasmic reticular),False,-2.220446049250313e-16,,,,
MAR02994,,Fatty acid activation (endoplasmic reticular),False,-2.220446049250313e-16,,,,
MAR02996,Arachidonate:CoA ligase (AMP-forming),Fatty acid activation (endoplasmic reticular),,,,,,
MAR02998,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02999,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR03000,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR03001,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR03002,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR03003,,Fatty acid activation (endoplasmic reticular),,,,,,
MAR02152,Acyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid biosynthesis (even-chain),,,,,,
MAR02153,(3R)-3-hydroxybutanoyl-[acyl-carrier protein]:NADP+ oxidoreductase,Fatty acid biosynthesis (even-chain),,,,,,
MAR02154,(3R)-3-hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase,Fatty acid biosynthesis (even-chain),,,,,,
MAR02155,butyryl-[acp]:NADP+ trans-2-oxidoreductase,Fatty acid biosynthesis (even-chain),,,,,,
MAR02156,butyryl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid biosynthesis (even-chain),,,,,,
MAR02157,(3R)-3-hydroxyhexanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase,Fatty acid biosynthesis (even-chain),,,,,,
MAR02158,(3R)-3-hydroxybutanoyl-[acyl-carrier-protein] hydro-lyase,Fatty acid biosynthesis (even-chain),,,,,,
MAR02159,hexanoyl-[acp]:NADP+ trans-2-oxidoreductase,Fatty acid biosynthesis (even-chain),,,,,,
MAR02160,hexanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid biosynthesis (even-chain),,,,,,
MAR02161,(3R)-3-hydroxyoctanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase,Fatty acid biosynthesis (even-chain),,,,,,
MAR02162,(3R)-3-hydroxyoctanoyl-[acyl-carrier-protein] hydro-lyase,Fatty acid biosynthesis (even-chain),,,,,,
MAR02163,octanoyl-[acp]:NADP+ trans-2-oxidoreductase,Fatty acid biosynthesis (even-chain),,,,,,
MAR02164,Octanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid biosynthesis (even-chain),,,,,,
MAR02165,(3R)-3-hydroxydecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase,Fatty acid biosynthesis (even-chain),,,,,,
MAR02166,(3R)-3-hydroxydecanoyl-[acyl-carrier-protein] hydro-lyase,Fatty acid biosynthesis (even-chain),,,,,,
MAR02167,decanoyl-[acp]:NADP+ trans-2-oxidoreductase,Fatty acid biosynthesis (even-chain),,,,,,
MAR02168,Decanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid biosynthesis (even-chain),,,,,,
MAR02169,(3R)-3-hydroxydodecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase,Fatty acid biosynthesis (even-chain),,,,,,
MAR02170,(3R)-3-hydroxydodecanoyl-[acyl-carrier-protein] hydro-lyase,Fatty acid biosynthesis (even-chain),,,,,,
MAR02171,dodecanoyl-[acp]:NADP+ trans-2-oxidoreductase,Fatty acid biosynthesis (even-chain),,,,,,
MAR02173,dodecanoyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid biosynthesis (even-chain),,,,,,
MAR02174,(3R)-3-hydroxytetradecanoyl-[acyl-carrier-protein]:NADP+ oxidoreductase,Fatty acid biosynthesis (even-chain),,,,,,
MAR02175,(3R)-3-hydroxytetradecanoyl-[acyl-carrier-protein] hydro-lyase,Fatty acid biosynthesis (even-chain),,,,,,
MAR02176,tetradecanoyl-[acp]:NADP+ trans-2-oxidoreductase,Fatty acid biosynthesis (even-chain),,,,,,
MAR02178,Tetradecanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),Fatty acid biosynthesis (even-chain),,,,,,
MAR02179,(3R)-3-hydroxypalmitoyl-[acyl-carrier-protein]:NADP+ oxidoreductase,Fatty acid biosynthesis (even-chain),,,,,,
MAR02180,(3R)-3-hydroxypalmitoyl-[acyl-carrier-protein] hydro-lyase,Fatty acid biosynthesis (even-chain),,,,,,
MAR02181,hexadecanoyl-[acp]:NADP+ trans-2-oxidoreductase,Fatty acid biosynthesis (even-chain),,,,,,
MAR04295,acetyl-CoA:carbon-dioxide ligase (ADP-forming),Fatty acid biosynthesis (even-chain),,,,,,
MAR02227,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02228,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02229,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02230,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02231,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02232,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02233,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02234,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02235,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02236,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02237,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02238,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02239,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02240,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02241,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02242,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02243,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02244,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02245,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02246,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02247,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02249,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02250,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02251,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02252,,Fatty acid biosynthesis (odd-chain),,,,,False,-2.220446049250313e-16
MAR02254,,Fatty acid biosynthesis (odd-chain),,,,,,
MAR02255,,Fatty acid biosynthesis (odd-chain),,,,,,
MAR02256,,Fatty acid biosynthesis (odd-chain),,,,,,
MAR02257,,Fatty acid biosynthesis (odd-chain),,,,,,
MAR02305,,Fatty acid biosynthesis (unsaturated),False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR02307,,Fatty acid biosynthesis (unsaturated),False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR02309,,Fatty acid biosynthesis (unsaturated),False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR02311,,Fatty acid biosynthesis (unsaturated),False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR02315,,Fatty acid biosynthesis (unsaturated),False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR02317,,Fatty acid biosynthesis (unsaturated),False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR02319,,Fatty acid biosynthesis (unsaturated),False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR02321,,Fatty acid biosynthesis (unsaturated),False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR02324,,Fatty acid biosynthesis (unsaturated),False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR02326,,Fatty acid biosynthesis (unsaturated),False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR02328,,Fatty acid biosynthesis (unsaturated),False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR02330,,Fatty acid biosynthesis (unsaturated),False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR02332,,Fatty acid biosynthesis (unsaturated),,,,,False,-2.220446049250313e-16
MAR02334,,Fatty acid biosynthesis (unsaturated),,,,,False,-2.220446049250313e-16
MAR02336,,Fatty acid biosynthesis (unsaturated),,,,,False,-2.220446049250313e-16
MAR02338,,Fatty acid biosynthesis (unsaturated),,,,,False,-2.220446049250313e-16
MAR02342,,Fatty acid biosynthesis (unsaturated),,,,,False,-2.220446049250313e-16
MAR02343,,Fatty acid biosynthesis (unsaturated),,,,,False,-2.220446049250313e-16
MAR02344,,Fatty acid biosynthesis (unsaturated),,,,,False,-2.220446049250313e-16
MAR02345,,Fatty acid biosynthesis (unsaturated),,,,,False,-2.220446049250313e-16
MAR02347,,Fatty acid biosynthesis (unsaturated),,,,,False,-2.220446049250313e-16
MAR02348,,Fatty acid biosynthesis (unsaturated),,,,,False,-2.220446049250313e-16
MAR02349,,Fatty acid biosynthesis (unsaturated),,,,,False,-2.220446049250313e-16
MAR02350,,Fatty acid biosynthesis (unsaturated),,,,,False,-2.220446049250313e-16
MAR02353,,Fatty acid biosynthesis (unsaturated),,,,,False,-2.220446049250313e-16
MAR02354,,Fatty acid biosynthesis (unsaturated),,,,,False,-2.220446049250313e-16
MAR02355,,Fatty acid biosynthesis (unsaturated),,,,,False,-2.220446049250313e-16
MAR02356,,Fatty acid biosynthesis (unsaturated),,,,,False,-2.220446049250313e-16
MAR02361,,Fatty acid biosynthesis (unsaturated),,,,,,
MAR02362,,Fatty acid biosynthesis (unsaturated),,,,,,
MAR02363,,Fatty acid biosynthesis (unsaturated),,,,,,
MAR02364,,Fatty acid biosynthesis (unsaturated),,,,,,
MAR02190,,Fatty acid elongation (even-chain),,,,,,
MAR02191,3-hydroxyoctadecanoyl-CoA:NADP+ oxidoreductase,Fatty acid elongation (even-chain),,,,,,
MAR02193,,Fatty acid elongation (even-chain),,,,,,
MAR02194,octadecanoyl-CoA:NADP+ trans-2-oxidoreductase,Fatty acid elongation (even-chain),,,,,,
MAR02201,,Fatty acid elongation (even-chain),,,,,,
MAR02202,,Fatty acid elongation (even-chain),,,,,,
MAR02203,,Fatty acid elongation (even-chain),,,,,,
MAR02204,,Fatty acid elongation (even-chain),,,,,,
MAR02205,,Fatty acid elongation (even-chain),,,,,,
MAR02208,,Fatty acid elongation (even-chain),,,,,,
MAR02209,,Fatty acid elongation (even-chain),,,,,,
MAR02210,,Fatty acid elongation (even-chain),,,,,,
MAR02211,,Fatty acid elongation (even-chain),,,False,0.0,,
MAR02212,,Fatty acid elongation (even-chain),,,False,0.0,,
MAR02213,,Fatty acid elongation (even-chain),,,False,0.0,,
MAR02214,,Fatty acid elongation (even-chain),,,False,0.0,,
MAR02215,,Fatty acid elongation (even-chain),,,False,0.0,False,-2.220446049250313e-16
MAR02217,,Fatty acid elongation (even-chain),,,False,0.0,False,-2.220446049250313e-16
MAR02218,,Fatty acid elongation (even-chain),,,False,0.0,False,-2.220446049250313e-16
MAR02219,,Fatty acid elongation (even-chain),,,False,0.0,False,-2.220446049250313e-16
MAR02259,,Fatty acid elongation (odd-chain),,,False,0.0,False,-2.220446049250313e-16
MAR02260,,Fatty acid elongation (odd-chain),,,False,0.0,False,-2.220446049250313e-16
MAR02261,,Fatty acid elongation (odd-chain),,,False,0.0,False,-2.220446049250313e-16
MAR02262,,Fatty acid elongation (odd-chain),,,False,0.0,False,-2.220446049250313e-16
MAR02263,,Fatty acid elongation (odd-chain),,,False,0.0,False,-2.220446049250313e-16
MAR02264,,Fatty acid elongation (odd-chain),,,False,0.0,False,-2.220446049250313e-16
MAR02265,,Fatty acid elongation (odd-chain),,,False,0.0,False,-2.220446049250313e-16
MAR02266,,Fatty acid elongation (odd-chain),,,False,0.0,False,-2.220446049250313e-16
MAR02267,,Fatty acid elongation (odd-chain),,,False,0.0,False,-2.220446049250313e-16
MAR02268,,Fatty acid elongation (odd-chain),,,False,0.0,False,-2.220446049250313e-16
MAR02269,,Fatty acid elongation (odd-chain),,,False,0.0,False,-2.220446049250313e-16
MAR02270,,Fatty acid elongation (odd-chain),,,False,0.0,False,-2.220446049250313e-16
MAR02281,,Fatty acid desaturation (even-chain),,,,,,
MAR02282,,Fatty acid desaturation (even-chain),,,,,False,-2.220446049250313e-16
MAR02284,,Fatty acid desaturation (even-chain),,,,,False,-2.220446049250313e-16
MAR02286,,Fatty acid desaturation (even-chain),,,False,0.0,,
MAR02287,,Fatty acid desaturation (even-chain),,,,,,
MAR02292,,Fatty acid desaturation (even-chain),,,,,,
MAR02293,,Fatty acid desaturation (even-chain),,,,,,
MAR02294,,Fatty acid desaturation (even-chain),,,,,,
MAR02295,,Fatty acid desaturation (even-chain),,,,,False,-2.220446049250313e-16
MAR02296,,Fatty acid desaturation (even-chain),False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR02359,,Fatty acid desaturation (even-chain),,,,,False,-2.220446049250313e-16
MAR02365,,Fatty acid desaturation (even-chain),,,,,,
MAR02288,,Fatty acid desaturation (odd-chain),,,,,,
MAR02289,,Fatty acid desaturation (odd-chain),False,-2.220446049250313e-16,,,,
MAR00709,palmitoyl-CoA hydrolase,Fatty acid biosynthesis,,,,,,
MAR02150,acetyl-CoA:[acyl-carrier-protein] S-acetyltransferase,Fatty acid biosynthesis,,,,,,
MAR02151,Malonyl-CoA:[acyl-carrier-protein] S-malonyltransferase,Fatty acid biosynthesis,,,,,False,-2.220446049250313e-16
MAR02172,dodecanoyl-[acyl-carrier-protein] hydrolase,Fatty acid biosynthesis,,,,,,
MAR02177,tetradecanoyl-[acyl-carrier protein] hydrolase,Fatty acid biosynthesis,,,,,,
MAR02182,hexadecanoyl-[acyl-carrier protein] hydrolase,Fatty acid biosynthesis,,,,,,
MAR02248,,Fatty acid biosynthesis,,,,,,
MAR02253,,Fatty acid biosynthesis,,,,,False,-2.220446049250313e-16
MAR02258,,Fatty acid biosynthesis,,,,,,
MAR02437,linoleate:oxygen 9-oxidoreductase,Linoleate metabolism,,,,,,
MAR02438,,Linoleate metabolism,,,,,,
MAR02439,linoleate:oxygen 11S-oxidoreductase,Linoleate metabolism,False,-2.220446049250313e-16,,,,
MAR02440,Linoleate:oxygen 13-oxidoreductase,Linoleate metabolism,False,-2.220446049250313e-16,,,,
MAR02441,,Linoleate metabolism,False,-2.220446049250313e-16,,,,
MAR02442,,Linoleate metabolism,,,,,,
MAR02443,,Linoleate metabolism,,,,,,
MAR02444,,Linoleate metabolism,,,,,,
MAR02445,,Linoleate metabolism,,,,,,
MAR02446,,Linoleate metabolism,,,,,,
MAR02447,,Linoleate metabolism,,,,,,
MAR02448,,Linoleate metabolism,,,,,,
MAR02449,,Linoleate metabolism,,,,,,
MAR02450,,Linoleate metabolism,,,,,,
MAR02451,,Linoleate metabolism,,,,,,
MAR02452,,Linoleate metabolism,,,,,,
MAR02453,,Linoleate metabolism,,,,,,
MAR02454,,Linoleate metabolism,,,,,,
MAR02455,,Linoleate metabolism,False,-2.220446049250313e-16,,,,
MAR02456,,Linoleate metabolism,False,-2.220446049250313e-16,,,,
MAR02457,,Linoleate metabolism,False,-2.220446049250313e-16,,,,
MAR02458,,Linoleate metabolism,False,-2.220446049250313e-16,,,,
MAR02459,9(10)-EpOME hydrolase,Linoleate metabolism,False,-2.220446049250313e-16,,,,
MAR02460,9(10)-EpOME hydrolase,Linoleate metabolism,False,-2.220446049250313e-16,,,,
MAR02461,,Linoleate metabolism,,,,,,
MAR02462,,Linoleate metabolism,,,,,,
MAR02463,,Linoleate metabolism,False,-2.220446049250313e-16,,,,
MAR02464,,Linoleate metabolism,False,-2.220446049250313e-16,,,,
MAR02465,,Linoleate metabolism,False,-2.220446049250313e-16,,,,
MAR02466,,Linoleate metabolism,False,-2.220446049250313e-16,,,,
MAR02467,,Linoleate metabolism,False,-2.220446049250313e-16,,,,
MAR02468,,Linoleate metabolism,False,-2.220446049250313e-16,,,,
MAR02469,,Linoleate metabolism,False,-2.220446049250313e-16,,,,
MAR02470,,Linoleate metabolism,False,-2.220446049250313e-16,,,,
MAR06397,,Lipoic acid metabolism,,,,,,
MAR06402,octanoyl-[acp]:protein N6-octanoyltransferase,Lipoic acid metabolism,,,,,,
MAR06403,[protein]-N6-(octanoyl)-L-lysine:an [Fe-S] cluster scaffold protein carrying a [4Fe-4S]2+ cluster sulfurtransferase,Lipoic acid metabolism,,,,,,
MAR06404,protein N6-(dihydrolipoyl)lysine:NAD+ oxidoreductase,Lipoic acid metabolism,,,,,,
MAR02472,,Omega-3 fatty acid metabolism,,,,,False,-2.220446049250313e-16
MAR02475,,Omega-3 fatty acid metabolism,,,,,,
MAR02478,,Omega-3 fatty acid metabolism,,,,,,
MAR02480,,Omega-3 fatty acid metabolism,,,,,,
MAR02482,,Omega-3 fatty acid metabolism,,,,,,
MAR02484,,Omega-3 fatty acid metabolism,,,False,0.0,,
MAR02486,,Omega-3 fatty acid metabolism,,,,,,
MAR02489,,Omega-3 fatty acid metabolism,,,,,,
MAR02491,,Omega-3 fatty acid metabolism,,,,,,
MAR02493,,Omega-3 fatty acid metabolism,,,,,,
MAR02495,,Omega-3 fatty acid metabolism,,,,,,
MAR02497,,Omega-3 fatty acid metabolism,,,,,,
MAR02499,,Omega-3 fatty acid metabolism,,,,,False,-2.220446049250313e-16
MAR02501,,Omega-3 fatty acid metabolism,,,,,False,-2.220446049250313e-16
MAR02503,,Omega-3 fatty acid metabolism,,,,,False,-2.220446049250313e-16
MAR02505,,Omega-3 fatty acid metabolism,,,,,False,-2.220446049250313e-16
MAR02510,,Omega-3 fatty acid metabolism,,,,,,
MAR02511,,Omega-3 fatty acid metabolism,,,,,,
MAR02512,,Omega-3 fatty acid metabolism,,,,,,
MAR02513,"(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA:acetyl-CoA C-acyltransferase",Omega-3 fatty acid metabolism,,,,,,
MAR02514,,Transport reactions,,,,,False,-2.220446049250313e-16
MAR02515,,Omega-3 fatty acid metabolism,,,,,,
MAR02516,,Omega-3 fatty acid metabolism,,,,,,
MAR02518,,Omega-3 fatty acid metabolism,,,,,,
MAR02520,,Omega-3 fatty acid metabolism,,,,,,
MAR02522,,Omega-3 fatty acid metabolism,,,,,False,-2.220446049250313e-16
MAR02524,,Omega-3 fatty acid metabolism,,,,,False,-2.220446049250313e-16
MAR02526,,Omega-3 fatty acid metabolism,,,,,False,-2.220446049250313e-16
MAR02528,,Omega-3 fatty acid metabolism,,,,,False,-2.220446049250313e-16
MAR02530,,Omega-3 fatty acid metabolism,,,,,,
MAR02533,,Omega-3 fatty acid metabolism,,,,,,
MAR02535,,Omega-3 fatty acid metabolism,,,,,,
MAR02537,,Omega-3 fatty acid metabolism,,,,,,
MAR02540,,Omega-3 fatty acid metabolism,,,,,False,-2.220446049250313e-16
MAR02541,,Omega-3 fatty acid metabolism,,,,,False,-2.220446049250313e-16
MAR02542,,Omega-3 fatty acid metabolism,,,,,False,-2.220446049250313e-16
MAR02543,,Omega-3 fatty acid metabolism,,,,,False,-2.220446049250313e-16
MAR02544,,Omega-3 fatty acid metabolism,False,-2.220446049250313e-16,,,,
MAR02545,,Omega-3 fatty acid metabolism,False,-2.220446049250313e-16,,,,
MAR02546,,Omega-3 fatty acid metabolism,False,-2.220446049250313e-16,,,,
MAR02548,,Omega-3 fatty acid metabolism,False,-2.220446049250313e-16,,,,
MAR02549,,Omega-3 fatty acid metabolism,False,-2.220446049250313e-16,,,,
MAR02550,,Omega-3 fatty acid metabolism,False,-2.220446049250313e-16,,,,
MAR02551,,Omega-3 fatty acid metabolism,False,-2.220446049250313e-16,,,,
MAR02552,,Omega-3 fatty acid metabolism,False,-2.220446049250313e-16,,,,
MAR02553,,Omega-3 fatty acid metabolism,False,-2.220446049250313e-16,,,,
MAR02555,,Omega-3 fatty acid metabolism,False,-2.220446049250313e-16,,,,
