rxn_id,flux_Blood,flux_TumorCore,name,subsystem,log2FC_abs_flux,abs_log2FC,mean_abs_flux
MAR02866,0.0,-3.284369370733553e-18,,Carnitine shuttle (endoplasmic reticular),4.7383435001968445e-09,4.7383435001968445e-09,1.0000000016421848e-09
MAR02865,0.0,3.284369370733553e-18,,Carnitine shuttle (endoplasmic reticular),4.7383435001968445e-09,4.7383435001968445e-09,1.0000000016421848e-09
MAR03664,0.0,3.284369370733553e-18,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,4.7383435001968445e-09,4.7383435001968445e-09,1.0000000016421848e-09
MAR02717,0.0,3.2560558416755053e-18,,Carnitine shuttle (cytosolic),4.69749564795233e-09,4.69749564795233e-09,1.000000001628028e-09
MAR02864,0.0,-3.2560558416755053e-18,,Carnitine shuttle (endoplasmic reticular),4.69749564795233e-09,4.69749564795233e-09,1.000000001628028e-09
MAR02863,0.0,3.2560558416755056e-18,,Carnitine shuttle (endoplasmic reticular),4.69749564795233e-09,4.69749564795233e-09,1.000000001628028e-09
MAR03663,0.0,3.2560558416755056e-18,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,4.69749564795233e-09,4.69749564795233e-09,1.000000001628028e-09
MAR01171,0.0,3.159434759174977e-18,,Leukotriene metabolism,4.558100786484521e-09,4.558100786484521e-09,1.0000000015797175e-09
MAR02981,0.0,2.3783364408760216e-18,,Fatty acid activation (endoplasmic reticular),3.4312141498546464e-09,3.4312141498546464e-09,1.0000000011891684e-09
MAR02333,0.0,2.3783364408760216e-18,Vesicular Transport,Transport reactions,3.4312141498546464e-09,3.4312141498546464e-09,1.0000000011891684e-09
MAR03661,0.0,2.3783364408760216e-18,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,3.4312141498546464e-09,3.4312141498546464e-09,1.0000000011891684e-09
MAR13042,0.0,-1.960800232015169e-18,"Exchange of (11Z,14Z,17Z)-eicosatrienoic acid",Exchange/demand reactions,2.828836705901782e-09,2.828836705901782e-09,1.0000000009804002e-09
MAR03665,0.0,1.6704982144248249e-18,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,2.4100194441828434e-09,2.4100194441828434e-09,1.0000000008352492e-09
MAR02867,0.0,1.6704982144248249e-18,,Carnitine shuttle (endoplasmic reticular),2.4100194441828434e-09,2.4100194441828434e-09,1.0000000008352492e-09
MAR02868,0.0,-1.6704982144248249e-18,,Carnitine shuttle (endoplasmic reticular),2.4100194441828434e-09,2.4100194441828434e-09,1.0000000008352492e-09
MAR02762,0.0,1.0759141042058194e-18,,Carnitine shuttle (cytosolic),1.5522158267913878e-09,1.5522158267913878e-09,1.0000000005379572e-09
MAR02899,0.0,-1.0759141042058195e-18,,Carnitine shuttle (endoplasmic reticular),1.5522158267913878e-09,1.5522158267913878e-09,1.0000000005379572e-09
MAR02898,0.0,1.0759141042058194e-18,,Carnitine shuttle (endoplasmic reticular),1.5522158267913878e-09,1.5522158267913878e-09,1.0000000005379572e-09
MAR03680,0.0,1.0759141042058194e-18,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.5522158267913878e-09,1.5522158267913878e-09,1.0000000005379572e-09
MAR04879,9.22369746686022e-19,0.0,,Transport reactions,-1.3306980846446833e-09,1.3306980846446833e-09,1.0000000004611849e-09
MAR08859,9.22369746686022e-19,0.0,,Transport reactions,-1.3306980846446833e-09,1.3306980846446833e-09,1.0000000004611849e-09
MAR07278,9.223697466860217e-19,0.0,UDPglucose:dolichyl-phosphate beta-D-glucosyltransferase,N-glycan metabolism,-1.3306980846446833e-09,1.3306980846446833e-09,1.0000000004611849e-09
MAR03674,0.0,8.210923426833885e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.1845857964225301e-09,1.1845857964225301e-09,1.0000000004105461e-09
MAR13058,0.0,-6.313003878671934e-19,Exchange of mead acid,Exchange/demand reactions,9.107738772357425e-10,9.107738772357425e-10,1.0000000003156503e-09
MAR03677,0.0,3.9638940681267043e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,5.718692924946899e-10,5.718692924946899e-10,1.0000000001981948e-09
MAR02205,0.0,-3.900446623173492e-19,,Fatty acid elongation (even-chain),5.627155012636382e-10,5.627155012636382e-10,1.0000000001950224e-09
MAR02209,0.0,-3.900446623173493e-19,,Fatty acid elongation (even-chain),5.627155012636382e-10,5.627155012636382e-10,1.0000000001950224e-09
MAR02208,0.0,-3.900446623173492e-19,,Fatty acid elongation (even-chain),5.627155012636382e-10,5.627155012636382e-10,1.0000000001950224e-09
MAR01775,0.0,-2.2650823246438304e-19,Transport into the Mitochondria (Carnitine),Fatty acid oxidation,3.2678249864510137e-10,3.2678249864510137e-10,1.0000000001132541e-09
MAR02925,0.0,2.2650823246438304e-19,,Carnitine shuttle (endoplasmic reticular),3.2678249864510137e-10,3.2678249864510137e-10,1.0000000001132541e-09
MAR01773,0.0,-2.2650823246438313e-19,Carnitine Transferase,Fatty acid oxidation,3.2678249864510137e-10,3.2678249864510137e-10,1.0000000001132541e-09
MAR02623,0.0,-2.2650823246438304e-19,,Carnitine shuttle (cytosolic),3.2678249864510137e-10,3.2678249864510137e-10,1.0000000001132541e-09
MAR02926,0.0,-2.2650823246438304e-19,,Carnitine shuttle (endoplasmic reticular),3.2678249864510137e-10,3.2678249864510137e-10,1.0000000001132541e-09
MAR12093,0.0,2.2650823246438304e-19,"Fatty Acid Intracellular Transport, Mitochondrial",Transport reactions,3.2678249864510137e-10,3.2678249864510137e-10,1.0000000001132541e-09
MAR01763,0.0,-1.6129562678176102e-19,Transport into the Mitochondria (Carnitine),Fatty acid oxidation,2.3270042498750302e-10,2.3270042498750302e-10,1.000000000080648e-09
MAR01757,0.0,-1.6129562678176102e-19,Carnitine Transferase,Fatty acid oxidation,2.3270042498750302e-10,2.3270042498750302e-10,1.000000000080648e-09
MAR02352,1.496891716780796e-19,0.0,2-Deoxyuridine 5-Diphosphate:Oxidized-Thioredoxin 2-Oxidoreductase,Miscellaneous,-2.1595563417301676e-10,2.1595563417301676e-10,1.0000000000748446e-09
MAR02295,0.0,-1.4442459788576908e-19,,Fatty acid desaturation (even-chain),2.0836079041523784e-10,2.0836079041523784e-10,1.0000000000722123e-09
MAR04906,1.367634110372571e-19,0.0,ATP:ADP phosphatransferase,Transport reactions,-1.9730784780633852e-10,1.9730784780633852e-10,1.0000000000683816e-09
MAR07840,1.342201957380804e-19,0.0,,Transport reactions,-1.9363880325969698e-10,1.9363880325969698e-10,1.0000000000671103e-09
MAR20145,0.0,-1.238199016455742e-19,MAR20145,Transport reactions,1.786342738344239e-10,1.786342738344239e-10,1.00000000006191e-09
MAR13060,0.0,-1.1690747923466545e-19,Exchange of physeteric acid,Exchange/demand reactions,1.6866200712924838e-10,1.6866200712924838e-10,1.0000000000584538e-09
MAR13048,0.0,-1.1690747923466545e-19,"Exchange of 10,13,16,19-docosatetraenoic acid",Exchange/demand reactions,1.6866200712924838e-10,1.6866200712924838e-10,1.0000000000584538e-09
MAR00698,0.0,-1.1690747923466545e-19,"Exchange of (9Z,12Z,15Z,18Z,21Z)-TPA",Exchange/demand reactions,1.6866200712924838e-10,1.6866200712924838e-10,1.0000000000584538e-09
MAR00697,0.0,-1.1690747923466545e-19,"Exchange of (6Z,9Z,12Z,15Z,18Z,21Z)-THA",Exchange/demand reactions,1.6866200712924838e-10,1.6866200712924838e-10,1.0000000000584538e-09
MAR02835,0.0,-1.1325411623219152e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02834,0.0,1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02833,0.0,1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02844,0.0,-1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02816,0.0,-1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02841,0.0,-1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02849,0.0,-1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02850,0.0,1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03645,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02842,0.0,-1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02829,0.0,1.1325411623219152e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02848,0.0,-1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02831,0.0,-1.1325411623219152e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02832,0.0,-1.1325411623219154e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02830,0.0,1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02847,0.0,1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02815,0.0,-1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02846,0.0,-1.1325411623219152e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02843,0.0,-1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02837,0.0,-1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02838,0.0,1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02821,0.0,-1.1325411623219152e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02822,0.0,-1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02839,0.0,-1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02840,0.0,-1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02845,0.0,1.1325411623219152e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03646,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02836,0.0,1.1325411623219152e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03659,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03658,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03657,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03656,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03655,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03654,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03653,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03652,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03651,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02814,0.0,-1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03649,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03625,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03626,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03628,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03629,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03630,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03631,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03633,0.0,1.1325411623219152e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03635,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02932,0.0,-1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03650,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03185,0.0,1.1325411623219152e-19,,Beta oxidation of odd-chain fatty acids (mitochondrial),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03184,0.0,1.1325411623219152e-19,,Beta oxidation of odd-chain fatty acids (mitochondrial),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03183,0.0,1.1325411623219154e-19,,Beta oxidation of odd-chain fatty acids (mitochondrial),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03182,0.0,1.1325411623219152e-19,,Beta oxidation of odd-chain fatty acids (mitochondrial),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR02813,0.0,-1.132541162321915e-19,,Carnitine shuttle (endoplasmic reticular),1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03442,0.0,-1.132541162321915e-19,,Fatty acid oxidation,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03479,0.0,-1.132541162321915e-19,,Fatty acid oxidation,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03507,0.0,1.132541162321915e-19,,Fatty acid oxidation,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03535,0.0,1.132541162321915e-19,,Fatty acid oxidation,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03660,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03682,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03681,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03679,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03678,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03672,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
MAR03671,0.0,1.132541162321915e-19,Acyl-CoA:cholesterol O-acyltransferase,Formation and hydrolysis of cholesterol esters,1.633910891604779e-10,1.633910891604779e-10,1.000000000056627e-09
