"","Blood","TumorCore","TumorEdge"
"TAT-AS1",3,0,1
"MARVELD3",11,3,8
"PHLPP2",38,26,59
"RP11-432I5.8",0,1,0
"RP11-432I5.4",1,0,0
"AP1G1",216,314,448
"RP11-417N10.3",1,1,2
"ATXN1L",274,118,215
"IST1",498,692,992
"ZNF821",82,127,205
"RP11-498D10.3",0,0,4
"PKD1L3",0,0,0
"RP11-498D10.8",0,0,0
"ATP5A1P3",3,1,6
"DHODH",97,49,114
"TXNL4B",100,80,158
"HP",0,33,25
"HPR",0,1,0
"DHX38",326,318,489
"PMFBP1",2,1,6
"LINC01572",3,3,6
"AC004158.3",0,1,1
"RP5-991G20.1",7,5,20
"KRT18P18",1,0,0
"RP5-991G20.6",0,0,1
"ZFHX3",33,16,42
"RP5-991G20.2",0,0,1
"AC002044.3",0,0,0
"AC002044.4",0,1,0
"AC002044.1",0,0,1
"RP11-346C20.4",0,0,0
"RP11-346C20.3",0,0,0
"AC140912.1",0,0,0
"AC009120.4",1,0,0
"AC009120.10",3,0,0
"AC009120.11",8,1,1
"PSMD7",1323,932,1604
"AC009120.6",147,69,97
"AC009120.3",26,18,20
"AC009120.5",0,0,0
"RP11-252A24.2",39,14,33
"RP11-252A24.3",17,12,19
"NPIPB15",71,24,58
"CLEC18B",2,0,2
"RP11-252A24.5",0,0,0
"GLG1",1558,789,1367
"HSPE1P7",0,0,0
"RFWD3",107,102,146
"TMPOP2",0,0,1
"MLKL",229,193,312
"FA2H",1,0,0
"WDR59",255,165,249
"ZNRF1",53,303,326
"RP11-252E2.1",0,6,2
"LDHD",5,1,4
"ZFP1",70,40,71
"RP11-331F4.1",3,0,1
"CTRB2",0,0,1
"CTRB1",0,0,0
"BCAR1",2,7,5
"RP11-331F4.5",0,0,0
"CFDP1",1064,800,1110
"RP11-252K23.1",4,2,2
"RP11-252K23.2",20,7,19
"RP11-77K12.1",0,0,0
"RP11-77K12.9",9,6,17
"TMEM170A",655,553,914
"CHST6",2,0,1
"TMEM231",14,18,13
"RP11-490B18.5",1,0,0
"GABARAPL2",2564,1705,2598
"RP11-490B18.6",2,2,1
"ADAT1",307,163,322
"KARS",1957,1039,1539
"TERF2IP",2394,2806,4710
"RPL18P13",6,2,5
"RP11-58C22.2",0,2,0
"MON1B",237,164,296
"SYCE1L",147,80,173
"VN2R10P",0,0,0
"NUDT7",107,83,168
"VAT1L",0,1,1
"WWOX",115,71,104
"RP11-358L22.3",21,13,21
"RP11-190D6.1",0,0,0
"RP11-264L1.4",0,0,4
"RP11-264L1.1",19,6,10
"RP11-264L1.3",0,0,0
"RP11-264L1.2",1,0,1
"RPS3P7",0,0,0
"RP11-133M8.3",1,0,0
"RP11-319G9.1",29,8,19
"RP11-319G9.3",211,113,260
"RP11-319G9.5",0,2,1
"RP11-556H2.1",17,5,12
"RP11-556H2.3",2,0,3
"RP11-556H2.2",0,0,0
"RP11-679B19.1",1,2,5
"RP11-679B19.2",1,0,1
"RP11-467I17.1",0,0,0
"MAF",514,2401,2627
"RP11-70D24.3",0,1,2
"RP11-70D24.2",6,5,10
"RP11-70D24.4",0,2,4
"RP11-70D24.1",0,8,10
"LINC01229",1,58,27
"RP11-525K10.3",0,1,0
"DYNLRB2",0,5,10
"CDYL2",23,70,109
"RP11-18F14.4",3,5,9
"CMC2",827,922,1679
"RP11-303E16.9",6,6,22
"CENPN",40,70,117
"RP11-303E16.2",19,16,20
"ATMIN",269,140,244
"C16orf46",5,9,16
"RP11-303E16.8",1,2,6
"RP11-303E16.5",0,0,0
"RP11-303E16.6",0,1,1
"RP11-303E16.7",2,2,11
"GCSH",274,103,248
"RP11-626G3.1",0,1,0
"RP11-55K13.1",7,2,10
"GAN",238,229,349
"CMIP",256,383,581
"RP11-391L3.4",0,5,3
"RP11-391L3.5",0,3,3
"RP11-391L3.3",101,180,381
"RP11-274A11.3",1,2,2
"RP11-274A11.4",3,5,4
"RP11-960L18.1",1,0,1
"PLCG2",26,45,98
"SDR42E1",32,23,34
"HSD17B2",0,0,0
"RP11-510J16.5",10,5,5
"MPHOSPH6",711,613,1012
"RN7SKP190",0,0,0
"CDH13",0,1,0
"RP11-483P21.2",0,0,0
"HSBP1",542,641,966
"MLYCD",173,139,232
"RP11-505K9.4",9,0,4
"OSGIN1",3,6,3
"NECAB2",0,0,0
"MBTPS1",585,361,588
"RP11-505K9.5",2,2,5
"RP11-505K9.1",31,8,26
"HSDL1",87,72,106
"DNAAF1",0,6,2
"TAF1C",82,55,98
"ADAD2",0,1,0
"RP11-486L19.2",18,2,5
"WFDC1",0,0,0
"ATP2C2",2,0,0
"RP11-517C16.2",1,1,1
"TLDC1",115,70,125
"COTL1",5940,4119,9214
"RP11-61F12.1",2,1,5
"KLHL36",573,271,427
"USP10",1066,391,639
"CRISPLD2",9,3,14
"ZDHHC7",298,160,280
"KIAA0513",82,116,232
"FAM92B",0,0,1
"GSE1",112,120,183
"CTD-2542L18.1",1,0,2
"RN7SL381P",1,0,2
"GINS2",19,46,78
"C16orf74",178,23,31
"RP11-568J23.8",5,0,1
"EMC8",302,245,392
"COX4I1",17665,7585,12207
"RP11-568J23.1",0,0,0
"RP11-568J23.2",0,0,0
"IRF8",27,127,206
"RP11-542M13.2",0,0,0
"RP11-805I24.1",12,25,32
"FENDRR",0,0,0
"FOXF1",0,0,0
"RP11-463O9.9",1,0,2
"MTHFSD",104,62,112
"FLJ30679",1,2,4
"FOXC2",0,0,0
"C16orf95",33,17,27
"RP11-178L8.5",0,0,0
"RP11-178L8.7",22,3,8
"FBXO31",130,80,120
"RP11-178L8.9",0,1,1
"MAP1LC3B",1793,1791,2877
"RP11-178L8.3",0,0,1
"ZCCHC14",29,32,38
"RP11-106D4.3",1,1,0
"RP11-106D4.2",52,41,60
"JPH3",0,1,1
"RP11-278A23.4",0,0,1
"RP11-278A23.1",0,2,1
"KLHDC4",366,311,509
"RP4-536B24.4",0,0,2
"RP4-536B24.3",0,0,1
"SLC7A5",68,369,1103
"RP4-536B24.2",0,0,0
"CA5A",1,1,2
"BANP",218,237,345
"RP11-863P13.4",0,0,0
"RP11-863P13.1",0,0,0
"RP11-863P13.3",0,1,0
"RP11-863P13.2",0,0,0
"LA16c-444G7.1",0,0,0
"ZNF469",0,5,8
"ZFPM1",12,18,25
"ZC3H18",557,466,711
"IL17C",1,2,7
"CYBA",9280,7628,12323
"MVD",297,280,414
"SNAI3-AS1",26,17,23
"SNAI3",251,122,218
"RNF166",1304,827,1304
"CTU2",122,77,148
"RP5-1142A6.10",5,1,6
"PIEZO1",182,160,212
"RP5-1142A6.9",1,3,1
"RP5-1142A6.2",4,2,3
"RP5-1142A6.8",23,36,58
"CDT1",7,35,36
"APRT",6055,2898,4875
"GALNS",113,93,131
"TRAPPC2L",962,533,980
"PABPN1L",0,0,0
"CBFA2T3",1,1,3
"RP11-830F9.7",0,0,0
"RP11-830F9.6",0,0,0
"CTD-2555A7.2",1,6,8
"ACSF3",304,221,333
"CTD-2555A7.3",7,2,11
"LINC00304",9,0,5
"CDH15",2,0,1
"SLC22A31",1,0,0
"RP11-46C24.7",66,20,46
"ZNF778",31,35,66
"ANKRD11",1580,1800,2400
"AC137932.4",172,176,250
"AC137932.5",2,0,3
"AC137932.6",0,0,0
"RP1-168P16.2",4,3,8
"RP1-168P16.3",0,1,1
"SPG7",919,437,816
"RP11-104N10.1",11,8,15
"RP11-104N10.2",209,155,221
"RPL13",216471,68080,109361
"CPNE7",25,207,325
"DPEP1",0,2,3
"CHMP1A",450,365,632
"SPATA33",145,138,197
"CDK10",327,214,346
"RP11-368I7.6",1,0,1
"SPATA2L",84,144,235
"VPS9D1",28,22,33
"VPS9D1-AS1",3,1,0
"ZNF276",769,386,644
"FANCA",81,121,208
"SPIRE2",18,15,25
"TCF25",2639,1991,3112
"MC1R",10,6,13
"DEF8",200,161,254
"RP11-566K11.5",0,0,0
"CENPBD1",58,22,38
"AFG3L1P",113,93,122
"DBNDD1",12,6,5
"GAS8",19,9,21
"URAHP",0,0,0
"FAM157C",35,17,30
"RP11-356C4.3",26,52,73
"RP11-356C4.5",0,0,0
"SCGB1C2",0,0,0
"DOC2B",0,2,2
"RPH3AL",22,20,29
"RP11-1260E13.4",0,3,0
"AC108004.3",6,2,2
"C17orf97",18,9,8
"VPS53",528,293,549
"RP11-411G7.2",0,0,0
"RPS4XP17",0,1,1
"FAM57A",3,9,8
"GEMIN4",55,19,58
"DBIL5P",1,3,2
"GLOD4",1189,625,1148
"RP11-676J12.4",8,1,3
"RP11-676J12.9",1,0,1
"NXN",2,1,5
"TIMM22",365,198,358
"ABR",235,122,258
"Metazoa-SRP.128",3,2,8
"TUSC5",0,1,0
"YWHAE",912,1367,2152
"CRK",287,263,421
"RP11-818O24.3",4,3,6
"MYO1C",82,114,144
"INPP5K",343,258,392
"PITPNA-AS1",443,194,310
"PITPNA",127,120,162
"SLC43A2",47,68,111
"RN7SL105P",0,1,4
"SCARF1",2,4,6
"RILP",41,45,60
"PRPF8",1192,483,741
"RP11-961A15.3",6,5,1
"TLCD2",52,29,34
"MIR22HG",88,122,192
"WDR81",47,33,44
"RP11-961A15.1",0,0,0
"SERPINF2",0,2,3
"SERPINF1",28,11,15
"SMYD4",393,158,298
"RPA1",564,363,607
"AC016292.3",1,0,0
"RTN4RL1",1,0,0
"DPH1",11,14,13
"OVCA2",0,0,0
"RP11-667K14.4",2,2,4
"RP11-667K14.3",0,2,3
"HIC1",23,47,86
"SMG6",456,285,474
"RP11-667K14.14",0,0,0
"RP11-667K14.5",0,0,0
"RP11-667K14.8",17,6,22
"AC130689.5",2,0,2
"RP5-1037N22.2",0,5,1
"SRR",52,22,42
"HNRNPA1P16",1,0,0
"TSR1",256,167,274
"SGSM2",153,84,148
"RP1-59D14.5",0,0,1
"MNT",150,92,129
"RP1-59D14.1",0,0,1
"METTL16",396,248,394
"RP1-59D14.9",34,18,36
"PAFAH1B1",866,942,1572
"RP11-135N5.3",107,90,202
"RN7SL608P",8,9,12
"RP11-74E22.5",0,1,0
"CLUH",74,33,60
"RP11-74E22.3",2,1,1
"RP11-74E22.8",5,3,6
"RAP1GAP2",114,11,26
"OR1E1",1,0,0
"SPATA22",0,0,0
"ASPA",0,1,0
"TRPV3",3,3,3
"RP11-235E17.4",5,2,7
"SHPK",41,30,51
"RP11-235E17.5",0,0,1
"CTNS",42,41,73
"TAX1BP3",275,232,361
"P2RX5-TAX1BP3",11,13,23
"RP11-48B14.1",49,21,48
"EMC6",695,665,931
"P2RX5",136,168,440
"ITGAE",605,673,1255
"CTD-3195I5.3",1,3,6
"GSG2",5,9,23
"CAMKK1",30,12,27
"P2RX1",0,4,2
"ATP2A3",410,236,472
"ZZEF1",255,179,331
"CYB5D2",261,182,312
"ANKFY1",236,143,223
"RP11-810M2.2",0,0,0
"RYKP1",0,1,0
"RP11-104O19.4",0,0,0
"UBE2G1",666,488,785
"MFSD1P1",0,3,2
"SPNS3",428,213,398
"RP13-580F15.2",104,68,100
"SPNS2",3,1,2
"MYBBP1A",143,72,114
"GGT6",0,0,2
"TXNP4",0,2,3
"SMTNL2",0,0,0
"ALOX15",0,0,0
"PELP1",244,170,282
"AC091153.4",1,2,2
"RP11-314A20.2",16,2,6
"RP11-314A20.1",227,63,104
"ARRB2",1609,604,1093
"MED11",412,229,374
"RP11-314A20.5",0,0,0
"CXCL16",17,34,64
"ZMYND15",0,1,3
"TM4SF5",0,3,0
"VMO1",2,3,9
"RP11-81A22.4",0,0,0
"GLTPD2",0,1,0
"PSMB6",1509,1300,2085
"RP11-81A22.5",7,3,6
"PLD2",50,24,50
"MINK1",242,104,172
"RN7SL784P",2,0,1
"CHRNE",1,20,42
"C17orf107",7,22,37
"GP1BA",3,4,3
"SLC25A11",589,526,856
"RNF167",1380,990,1728
"PFN1",25774,16667,29457
"ENO3",29,15,23
"SPAG7",1156,609,1005
"CAMTA2",140,103,158
"RP5-1050D4.3",15,6,5
"RP5-1050D4.2",0,1,0
"RP5-1050D4.4",0,1,1
"RP5-1050D4.5",8,0,7
"INCA1",4,4,4
"KIF1C",96,86,134
"AC109333.10",22,15,30
"SLC52A1",9,25,31
"ZFP3",16,9,22
"ZNF232",55,32,30
"AC012146.7",289,144,278
"USP6",0,0,1
"ZNF594",26,8,21
"RP11-333E1.1",16,6,16
"SCIMP",18,15,21
"RP11-333E1.2",1,0,0
"RABEP1",496,542,773
"NUP88",399,229,370
"RP11-420A6.2",19,4,7
"RPAIN",878,566,862
"CTC-524C5.2",269,84,172
"C1QBP",2259,999,1535
"DHX33",56,54,64
"CTC-524C5.5",0,0,0
"DERL2",547,439,875
"MIS12",181,185,287
"NLRP1",684,370,654
"WSCD1",0,1,0
"AIPL1",0,0,3
"FAM64A",0,4,5
"PITPNM3",2,1,1
"Metazoa-SRP.129",0,1,1
"KIAA0753",54,29,51
"TXNDC17",507,841,1270
"MED31",265,313,477
"CTC-281F24.1",1,1,2
"CTC-281F24.3",65,15,32
"SLC13A5",2,2,0
"XAF1",793,686,1016
"ALOX12P2",24,23,48
"ALOX12-AS1",118,73,93
"RP11-530N7.2",2,2,4
"RP11-589P10.5",11,5,20
"ALOX12",1,0,1
"RNASEK",224,189,320
"RNASEK-C17orf49",93,123,168
"C17orf49",228,296,422
"MIR497HG",1,3,6
"BCL6B",0,1,0
"SLC16A13",11,3,14
"SLC16A11",56,21,42
"CLEC10A",0,10,18
"ASGR2",0,7,2
"ASGR1",2,6,3
"DLG4",12,7,8
"ACADVL",890,801,1146
"DVL2",260,132,267
"PHF23",175,194,295
"GABARAP",2959,2493,3569
"CTD-2545G14.6",1,3,6
"CTDNEP1",667,359,553
"ELP5",454,278,581
"CLDN7",42,16,23
"SLC2A4",0,0,1
"EIF5A",3324,2138,2808
"GPS2",584,384,556
"RP11-542C16.2",0,2,2
"NEURL4",13,18,21
"ACAP1",5927,3442,6073
"KCTD11",22,17,34
"TNK1",31,19,15
"TMEM256-PLSCR3",0,0,2
"TMEM256",1520,953,1527
"NLGN2",10,1,1
"TMEM102",102,98,162
"FGF11",0,0,1
"RP11-104H15.10",1,0,0
"CHRNB1",164,87,141
"ZBTB4",281,208,314
"SLC35G6",0,0,2
"POLR2A",340,561,893
"TNFSF12",352,288,380
"RP11-186B7.7",1,1,1
"TNFSF13",0,1,1
"SENP3",63,25,57
"EIF4A1",1473,732,1496
"RP11-186B7.4",127,252,430
"CD68",3,12,29
"AC113189.5",106,44,97
"MPDU1",299,284,433
"SOX15",0,1,1
"FXR2",62,66,90
"SHBG",0,0,1
"SAT2",836,407,721
"ATP1B2",0,5,6
"TP53",367,289,351
"RP11-199F11.2",27,12,24
"WRAP53",112,49,80
"EFNB3",0,0,0
"DNAH2",0,0,0
"RPL29P2",3,0,0
"KDM6B",238,698,1170
"TMEM88",3,26,40
"NAA38",1451,918,1539
"CYB5D1",1,1,2
"RP11-1099M24.6",33,31,61
"CHD3",1150,986,1400
"AC025335.1",30,8,12
"KCNAB3",14,8,16
"TRAPPC1",2999,2159,3584
"CNTROB",54,39,66
"RP11-1099M24.8",0,2,0
"GUCY2D",0,0,0
"RP11-1099M24.9",0,0,0
"ALOX15B",0,1,2
"ALOX12B",6,1,0
"AC129492.6",6,3,4
"HES7",1,0,1
"PER1",249,316,739
"VAMP2",6446,2940,5103
"TMEM107",563,318,588
"RP11-599B13.7",1,0,0
"AURKB",13,5,18
"LINC00324",358,193,346
"CTC1",107,85,124
"PFAS",37,23,30
"RP11-849F2.9",2,1,4
"SLC25A35",25,16,50
"RANGRF",690,330,618
"ARHGEF15",0,0,1
"ODF4",0,0,0
"KRBA2",34,17,37
"RP11-849F2.7",1,0,1
"RPL26",112528,37323,60407
"RNF222",6,2,8
"NDEL1",294,304,472
"MYH10",29,11,18
"RP11-713H12.1",1,0,0
"CCDC42",8,2,4
"MFSD6L",0,0,1
"PIK3R6",8,14,26
"PIK3R5",242,158,258
"CTB-41I6.1",11,3,7
"CTB-41I6.2",0,1,1
"NTN1",1,0,1
"RP11-85B7.5",15,7,11
"STX8",823,575,826
"RP11-565F19.2",8,2,8
"USP43",0,1,3
"RCVRN",0,1,0
"GAS7",22,22,57
"RPS27AP1",19,3,5
"MYH3",38,12,20
"CTC-297N7.1",2,0,0
"SCO1",253,192,316
"ADPRM",503,147,256
"TMEM220",40,3,1
"MAGOH2P",3,2,3
"TMEM220-AS1",3,0,0
"RP11-963H4.3",0,0,0
"RP11-1096G20.5",2,0,2
"ZNF18",60,58,101
"RPL21P122",0,0,2
"MAP2K4",164,147,188
"RP11-471L13.3",0,0,0
"MYOCD",0,0,0
"RP11-1090M7.1",0,1,0
"ARHGAP44",28,3,9
"RP11-597M12.2",1,0,1
"ELAC2",233,155,305
"HS3ST3A1",0,0,0
"COX10-AS1",110,77,110
"AC005304.1",1,1,2
"RP11-131K5.1",11,2,7
"COX10",142,84,159
"SNORA74.5",4,1,1
"AC005224.2",6,7,5
"HS3ST3B1",189,280,400
"RP11-214O1.2",12,26,28
"RP11-214O1.3",86,223,146
"RPS18P12",10,16,6
"PMP22",0,2,7
"RP11-849N15.3",0,0,0
"TEKT3",0,0,0
"CDRT4",23,11,27
"TVP23C-CDRT4",4,4,7
"TVP23C",51,44,72
"RP11-385D13.3",87,76,94
"CDRT1",0,1,1
"RP11-385D13.1",0,1,1
"TRIM16",140,91,93
"UBE2SP1",1,0,1
"IL6STP1",6,5,10
"CTD-3157E16.2",0,0,0
"AC015922.5",0,0,0
"ADORA2B",0,0,0
"ZSWIM7",549,261,416
"TTC19",1641,897,1632
"CTC-529I10.1",17,9,14
"NCOR1",3209,2707,4210
"CTC-529I10.2",33,26,35
"RN7SL442P",8,5,7
"PIGL",110,100,132
"CENPV",191,71,122
"UBB",11237,10125,17149
"RP11-138I1.4",0,6,11
"RP11-138I1.2",13,6,23
"TRPV2",524,307,502
"LRRC75A-AS1",16747,4185,7076
"LRRC75A",275,141,170
"ZNF287",85,40,65
"RP1-77H15.1",1,0,0
"AC005822.1",1,4,1
"ZNF624",75,21,42
"RNASEH1P2",0,0,1
"CCDC144A",20,15,28
"UPF3AP1",65,30,30
"USP32P1",0,0,0
"KRT17P1",9,8,13
"TBC1D27",0,0,3
"TNFRSF13B",2,130,95
"AC104024.1",0,1,1
"MPRIP",611,337,658
"MPRIP-AS1",57,10,38
"RP11-45M22.3",0,0,0
"RN7SL775P",6,4,10
"RP11-45M22.2",2,1,3
"PLD6",126,23,51
"FLCN",233,153,235
"RP11-45M22.5",0,2,4
"COPS3",584,444,766
"NT5M",8,4,11
"RPL13P12",9300,3562,5311
"MED9",125,59,94
"RASD1",4,46,99
"PEMT",116,63,130
"RP11-524F11.2",0,0,0
"RAI1",30,31,45
"SMCR5",186,201,248
"SREBF1",95,81,132
"TOM1L2",211,91,136
"RP1-253P7.4",5,3,7
"ATPAF2",142,121,224
"RP11-384M20.1",0,0,0
"GID4",103,51,96
"DRG2",440,282,440
"RP11-258F1.2",1,1,0
"MYO15A",8,1,4
"RP11-258F1.1",24,14,46
"ALKBH5",998,580,1065
"LLGL1",70,45,78
"FLII",529,485,701
"MIEF2",95,49,64
"RP1-178F10.1",1,1,2
"TOP3A",131,81,132
"RPL21P121",17,11,15
"SMCR8",96,38,81
"SHMT1",100,80,139
"KRT17P2",0,1,0
"LGALS9C",3,1,7
"CTD-2303H24.2",15,9,21
"USP32P2",4,4,5
"FAM106A",8,2,9
"CCDC144B",164,120,201
"AC107983.4",4,6,5
"AC026271.5",11,19,21
"ZNF286B",16,14,12
"RP11-815I9.4",5,1,2
"FOXO3B",0,0,0
"UBE2SP2",0,0,3
"TRIM16L",47,10,20
"TVP23B",139,99,221
"CTD-2145A24.5",0,0,1
"PRPSAP2",484,266,415
"AC090286.2",7,2,10
"SLC5A10",0,2,0
"FAM83G",29,16,30
"GRAP",202,64,138
"RP11-160E2.19",1,3,0
"AC007952.5",1,4,0
"RP11-160E2.6",63,68,137
"GRAPL",1,3,1
"RP11-160E2.11",2,4,5
"EPN2",77,88,144
"EPN2-AS1",0,0,0
"RP11-135L13.4",1,0,1
"B9D1",4,1,10
"MAPK7",65,30,69
"MFAP4",0,0,0
"RNF112",2,0,1
"RPS2P46",155,123,168
"SLC47A1",1,0,2
"RPL17P43",2,3,1
"SNORA59B",0,1,0
"ALDH3A2",186,221,389
"SLC47A2",0,0,1
"ALDH3A1",0,1,2
"ULK2",96,41,58
"RP11-78O7.3",0,0,0
"RP11-78O7.2",20,8,10
"AKAP10",448,192,443
"RP11-209D14.4",2,2,2
"RP11-209D14.2",1,0,1
"SPECC1",133,54,130
"AC005730.2",0,0,0
"KCTD9P1",3,2,3
"CCDC144CP",11,6,13
"RP11-121A13.3",0,2,0
"Metazoa-SRP.131",1,0,0
"UPF3AP2",28,24,36
"NOS2P3",0,0,0
"LGALS9B",1,4,6
"AC008088.4",6,1,5
"OLA1P2",0,1,1
"CCDC144NL",1,0,0
"RP11-344E13.4",5,0,0
"CCDC144NL-AS1",0,1,0
"RNASEH1P1",0,0,0
"USP22",513,324,578
"RP11-746M1.1",0,0,0
"DHRS7B",179,96,213
"TMEM11",294,247,414
"AC087294.2",10,4,5
"RN7SL426P",0,1,1
"NATD1",28,24,42
"EIF1P5",1,0,0
"MAP2K3",620,740,1075
"KCNJ12",1,0,0
"RPL21P120",42,31,23
"C17orf51",14,3,2
"UBBP4",5,9,19
"MTRNR2L1",3,0,2
"TUFMP1",0,0,1
"RPL34P31",46,12,26
"WSB1",1310,1713,2920
"RP11-173M1.4",0,1,0
"RP11-173M1.5",0,0,1
"KSR1",44,69,89
"RP11-720N19.2",18,22,27
"RP11-720N19.1",0,0,0
"AC015688.3",0,0,0
"RP11-19P22.8",0,0,0
"LGALS9",309,236,408
"LGALS9DP",0,0,0
"NOS2",4,0,0
"RP11-138P22.1",46,9,7
"LYRM9",312,129,206
"NLK",45,56,72
"PYY2",0,0,1
"TMEM97",51,26,47
"IFT20",747,411,694
"TNFAIP1",89,71,115
"POLDIP2",470,253,444
"TMEM199",272,208,312
"CTB-96E2.7",0,0,0
"SARM1",66,62,74
"VTN",0,28,22
"CTB-96E2.10",29,21,22
"CTB-96E2.6",6,2,0
"SLC46A1",5,4,10
"CTD-2350C19.2",13,2,4
"RP11-192H23.4",26,26,18
"RPS7P1",320,213,209
"UNC119",309,247,377
"PIGS",231,252,373
"ALDOC",271,230,296
"SPAG5",20,15,25
"SPAG5-AS1",25,16,25
"RP11-192H23.8",10,5,12
"RP11-192H23.6",233,61,126
"SGK494",262,75,137
"KIAA0100",230,185,271
"RP11-192H23.7",1,0,1
"SDF2",577,694,1106
"RPS12P28",0,0,0
"SUPT6H",309,357,503
"AC010761.13",0,1,3
"PROCA1",76,47,63
"RAB34",145,61,79
"RPL23A",135448,46214,75170
"AC010761.8",11,7,12
"TLCD1",0,1,2
"NEK8",90,56,79
"AC010761.6",0,0,0
"TRAF4",62,89,155
"AC010761.10",0,1,0
"FAM222B",107,118,145
"ERAL1",142,115,183
"FLOT2",436,238,344
"RP11-20B24.4",0,0,1
"DHRS13",118,76,90
"PHF12",248,242,371
"RP11-20B24.5",1,0,4
"RP11-20B24.6",1,1,0
"PIPOX",5,4,4
"SEZ6",63,48,65
"RP11-321A17.3",3,2,4
"MYO18A",81,101,128
"TIAF1",7,3,12
"TWF1P1",2,2,8
"NUFIP2",515,539,1008
"RPL35AP35",2,1,0
"RP11-296K13.4",6,4,7
"RP11-802D6.1",1,0,1
"TAOK1",475,468,673
"ABHD15",115,128,205
"ABHD15-AS1",1,0,2
"TP53I13",322,270,455
"RP11-68I3.4",15,5,10
"GIT1",89,89,138
"ANKRD13B",4,7,17
"CORO6",13,3,6
"RP11-68I3.10",2,1,2
"SSH2",765,366,698
"RP11-68I3.11",31,15,36
"RPL21P123",105,35,56
"RP11-82O19.1",1,5,6
"RP11-82O19.2",1,1,4
"RP11-338L22.2",4,1,4
"EFCAB5",9,6,3
"RP11-1148O4.1",1,1,0
"NSRP1",1046,730,1094
"RP11-354P11.3",246,71,147
"RP11-354P11.8",1,1,1
"SLC6A4",1,1,2
"RP11-354P11.4",1,0,0
"BLMH",381,182,367
"CPD",205,175,399
"GOSR1",423,382,628
"TBC1D29",0,0,0
"AC005562.1",2,4,3
"LRRC37BP1",107,69,108
"SUZ12P1",148,88,129
"CTD-2349P21.7",2,1,2
"CTD-2349P21.5",0,1,1
"CTD-2349P21.3",19,9,14
"CRLF3",834,503,752
"CTD-2349P21.10",8,5,10
"CTD-2349P21.9",20,8,18
"CTD-2349P21.12",2,3,1
"ATAD5",195,132,200
"CTD-2349P21.11",1,0,2
"RP13-753N3.1",14,4,5
"TEFM",164,94,186
"RP13-753N3.3",2,2,3
"ADAP2",0,4,9
"RN7SL138P",0,0,0
"RP11-848P1.3",0,0,0
"RNF135",89,109,170
"RP11-848P1.2",1,2,1
"DPRXP4",9,3,5
"RP11-848P1.4",6,9,9
"RP11-848P1.7",0,0,0
"RP11-848P1.9",35,45,67
"RP11-271K11.5",1,1,0
"RP11-848P1.5",0,0,1
"NF1",264,249,397
"RP11-142O6.1",0,1,3
"OMG",3,7,13
"EVI2B",5072,1962,3675
"CTD-2370N5.3",1,1,3
"EVI2A",1558,1563,2305
"RAB11FIP4",193,178,315
"RN7SL45P",2,4,2
"RP1-41C23.4",0,0,0
"COPRS",59,52,70
"UTP6",256,218,361
"SUZ12",591,427,713
"LRRC37B",111,76,102
"SH3GL1P1",35,22,30
"RP11-640N20.4",59,30,34
"CTD-2095E4.5",162,42,73
"AC090616.2",1,0,0
"RHOT1",362,221,411
"ARGFXP2",1,0,1
"CTD-2095E4.3",7,5,3
"UBL5P2",26,36,55
"RHBDL3",0,1,0
"C17orf75",156,122,201
"RP11-227G15.2",0,0,0
"ZNF207",1902,1060,1832
"RP11-227G15.10",14,7,9
"RP11-227G15.11",9,7,7
"RP11-227G15.8",20,8,11
"RP11-227G15.12",1,2,2
"PSMD11",687,625,1065
"CDK5R1",78,14,40
"MYO1D",30,19,21
"RP11-466A19.1",0,0,1
"RP11-466A19.8",2,0,4
"RP11-466A19.7",1,1,4
"RP11-466A19.3",0,2,0
"AC084809.2",1,1,2
"AC084809.3",1,0,0
"TMEM98",0,1,1
"SPACA3",0,0,0
"ASIC2",0,0,0
"TLK2P1",13,32,38
"CCL2",0,0,6
"CCL7",0,0,0
"CCL8",0,0,7
"CCL13",0,0,0
"CCL1",0,0,0
"TMEM132E",2,0,0
"CCT6B",19,12,16
"ZNF830",515,430,642
"LIG3",136,83,128
"RFFL",357,275,420
"RP5-837J1.6",5,0,2
"RP5-837J1.4",2,2,1
"RAD51D",232,121,239
"NLE1",125,49,78
"UNC45B",16,1,16
"SLC35G3",0,0,1
"RP11-799D4.4",79,22,63
"SLFN5",2638,1336,2777
"RP11-47L3.1",252,152,267
"SLFN11",91,167,330
"RP11-686D22.6",0,2,2
"RP11-686D22.5",2,1,1
"RP11-686D22.4",1,0,8
"RP11-686D22.8",3,6,4
"RP11-686D22.7",2,5,5
"SLFN12",50,78,139
"SLFN13",143,152,198
"RP11-1094M14.7",48,49,68
"SLFN12L",461,392,656
"RP11-686D22.10",38,33,63
"RP11-686D22.9",0,0,1
"E2F3P1",1,0,0
"RP11-1094M14.8",0,0,1
"RP11-1094M14.5",44,16,24
"TOMM20P2",55,51,143
"RP11-1094M14.10",0,0,0
"RP11-1094M14.12",7,2,4
"PEX12",24,10,31
"AP2B1",939,1101,1527
"TAF15",1129,817,1249
"MMP28",24,1,3
"RP1-161P9.5",4,1,3
"C17orf50",8,4,2
"AC015849.12",0,0,0
"AC015849.19",5,19,18
"AC015849.13",6,5,11
"HEATR9",4,3,14
"AC015849.14",4,7,11
"AC015849.2",25,7,19
"CCL5",21005,16448,40796
"7SK.5",2,0,3
